,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Max Speed,Average Speed,Calories,data_ano,data_mes,tempo_min
920,920,10442008104,"Dec 25, 2023, 9:34:49 PM",Corrida na UFPE,Run,,2407,5.01,185.0,4.007808208465576,2.3413922786712646,473.0,2023,12,40.11666666666667
921,921,10442008115,"Dec 26, 2023, 9:46:30 PM",Treino academia,Weight Training,,3967,0.0,129.0,0.0,0.0,337.0,2023,12,66.11666666666666
922,922,10498660266,"Dec 27, 2023, 11:07:46 PM",Caminhada de Aquecimento,Walk,,1783,2.05,150.0,3.7104380130767822,1.1516826152801514,200.0,2023,12,29.716666666666665
923,923,10498660346,"Dec 27, 2023, 11:30:08 PM",Corrida na UFPE,Run,,2597,4.01,186.0,5.520463466644287,2.7060256004333496,314.0,2023,12,43.28333333333333
924,924,10498660396,"Dec 28, 2023, 10:46:21 PM",Treino academia,Weight Training,,4410,0.0,146.0,0.0,0.0,362.0,2023,12,73.5
925,925,10498660575,"Jan 3, 2024, 9:15:34 PM",Caminhada com Bernardo na UFPE,Walk,,5420,6.67,143.0,5.717453002929688,1.2316826581954956,490.0,2024,1,90.33333333333331
926,926,10498660618,"Jan 3, 2024, 10:13:33 PM",Corrida na UFPE,Run,,1554,4.07,184.0,17.32539939880371,2.768028736114502,328.0,2024,1,25.9
927,927,10498660632,"Jan 4, 2024, 10:53:57 PM",Treino academia P1,Weight Training,,1107,0.0,110.0,0.0,0.0,98.0,2024,1,18.45
928,928,10498660755,"Jan 4, 2024, 11:12:46 PM",Treino academia P2,Weight Training,,2870,0.0,131.0,0.0,0.0,316.0,2024,1,47.833333333333336
929,929,10528147729,"Jan 9, 2024, 10:27:09 PM",Afternoon Workout,Workout,,4048,0.0,127.0,0.0,0.0,407.0,2024,1,67.46666666666667
930,930,10528147781,"Jan 5, 2024, 10:01:57 PM",Evening Walk,Walk,,2642,3.79,156.0,3.569122552871704,1.4806172847747805,372.0,2024,1,44.03333333333333
931,931,10573497184,"Jan 10, 2024, 9:38:33 PM",Evening Walk,Walk,,1257,2.01,133.0,3.542686939239502,1.6219544410705566,164.0,2024,1,20.95
932,932,10573497229,"Jan 10, 2024, 9:59:39 PM",Evening Run,Run,,1781,4.01,195.0,4.231330871582031,2.285318613052368,394.0,2024,1,29.683333333333334
933,933,10573497330,"Jan 10, 2024, 10:29:30 PM",Evening Walk,Walk,,938,1.27,183.0,4.523159027099609,1.5324795246124268,189.0,2024,1,15.633333333333333
934,934,10573497377,"Jan 11, 2024, 10:09:42 PM",Afternoon Workout,Workout,,3504,0.0,134.0,0.0,0.0,362.0,2024,1,58.4
935,935,10573497435,"Jan 16, 2024, 10:39:46 PM",Afternoon Workout,Workout,,2761,0.0,131.0,0.0,0.0,270.0,2024,1,46.016666666666666
936,936,10597657789,"Jan 17, 2024, 11:06:42 PM",Night Workout,Workout,,765,1.68,,19.49828338623047,26.240121841430664,237.0,2024,1,12.75
937,937,10597657884,"Jan 17, 2024, 11:44:04 PM",Afternoon Run,Run,,1438,1.64,176.0,0.0,1.1404728889465332,235.0,2024,1,23.966666666666665
938,938,10597658033,"Jan 18, 2024, 11:03:05 PM",Evening Run,Run,,872,2.04,183.0,3.655789375305176,2.535475492477417,180.0,2024,1,14.533333333333331
939,939,10597658036,"Jan 18, 2024, 10:41:25 PM",Caminhada de Aquecimento,Walk,,1799,2.0,159.0,3.0823018550872803,1.1143913269042969,197.0,2024,1,29.98333333333333
940,940,10597658103,"Jan 18, 2024, 11:18:46 PM",Caminhada de relaxamento,Walk,,1353,2.04,161.0,12.01022720336914,1.509859561920166,184.0,2024,1,22.55
941,941,10597658152,"Jan 20, 2024, 10:16:56 PM",Caminhada de Aquecimento,Walk,,1119,1.03,145.0,3.611305475234986,0.9271939396858216,82.0,2024,1,18.65
942,942,10597658215,"Jan 20, 2024, 10:27:12 PM",Corrida na UFPE,Run,,1922,5.01,183.0,7.9379448890686035,2.6330320835113525,341.0,2024,1,32.03333333333333
943,943,10613872414,"Jan 22, 2024, 10:39:15 PM",Treino academia,Weight Training,,3427,0.0,127.0,0.0,0.0,336.0,2024,1,57.11666666666667
944,944,10630355305,"Jan 23, 2024, 11:10:26 PM",Treino academia,Weight Training,,3429,0.0,139.0,0.0,0.0,376.0,2024,1,57.15
945,945,10630355360,"Jan 25, 2024, 10:43:13 PM",Caminhada de Aquecimento,Walk,,980,1.51,139.0,3.251857280731201,1.5417444705963137,134.0,2024,1,16.333333333333332
946,946,10630355442,"Jan 25, 2024, 10:59:43 PM",Corrida rÃÂ¡pida na UFPE,Run,,2047,4.39,183.0,5.827816486358643,2.5007190704345703,406.0,2024,1,34.11666666666667
947,947,10671306840,"Jan 27, 2024, 7:19:44 PM",Caminhada na UFPE,Walk,,2114,2.0,126.0,2.534055709838867,0.9475402235984802,176.0,2024,1,35.233333333333334
948,948,10671306910,"Jan 29, 2024, 11:42:01 PM",Treino academia,Weight Training,Academia Plataforma - Com Bernardo.,376,0.01,115.0,1.4800000190734863,1.628571391105652,392.0,2024,1,6.266666666666667
949,949,10671307020,"Jan 31, 2024, 10:15:48 PM",Treino academia,Weight Training,Academia Plataforma - Com Bernardo.,3698,0.0,146.0,0.0,0.0,381.0,2024,1,61.63333333333333
950,950,10671307026,"Jan 30, 2024, 10:32:41 PM",Treino academia,Weight Training,Academia Plataforma - Com Bernardo.,4922,0.0,126.0,0.0,0.0,453.0,2024,1,82.03333333333333
951,951,10680553892,"Feb 1, 2024, 10:07:18 PM",Treino academia,Weight Training,Academia Plataforma - Com Bernardo.,3993,0.0,130.0,0.0,0.0,443.0,2024,2,66.55
952,952,10706997083,"Feb 5, 2024, 10:01:01 PM",Treino academia,Weight Training,Academia Plataforma - Com Bernardo.,5130,0.0,144.0,0.0,0.0,540.0,2024,2,85.5
953,953,10714205855,"Feb 6, 2024, 10:17:31 PM",Treino academia,Weight Training,,4294,0.0,123.0,0.0,0.0,383.0,2024,2,71.56666666666666
954,954,10727415926,"Feb 8, 2024, 10:34:05 PM",Treino academia,Weight Training,,3294,0.0,137.0,0.0,0.0,391.0,2024,2,54.9
955,955,10755486876,"Feb 9, 2024, 10:08:15 PM",Treino academia,Workout,,3529,0.0,135.0,0.0,0.0,385.0,2024,2,58.81666666666667
956,956,10755487184,"Feb 13, 2024, 2:52:59 PM",Caminhada na UFPE,Walk,,2517,4.11,148.0,5.737579345703125,1.634650707244873,392.0,2024,2,41.95
957,957,10772649863,"Feb 14, 2024, 10:07:54 PM",Treino academia,Weight Training,Com Bernardo,4868,0.0,131.0,0.0,0.0,526.0,2024,2,81.13333333333334
958,958,10772649950,"Feb 15, 2024, 10:24:22 PM",Treino academia,Weight Training,Com Bernardo,3873,0.0,130.0,0.0,0.0,393.0,2024,2,64.55
959,959,10797410455,"Feb 16, 2024, 10:12:54 PM",Treino academia,Weight Training,,4804,0.0,135.0,0.0,0.0,536.0,2024,2,80.06666666666666
960,960,10797410480,"Feb 19, 2024, 10:53:30 PM",Caminhada de Aquecimento,Walk,,665,1.04,142.0,2.761557340621948,1.5740872621536257,94.0,2024,2,11.083333333333334
961,961,10797410593,"Feb 19, 2024, 11:41:45 PM",Caminhada de relaxamento,Walk,,563,0.75,168.0,4.219478130340576,1.334490180015564,108.0,2024,2,9.383333333333333
962,962,10797410611,"Feb 19, 2024, 11:04:48 PM",Corrida na UFPE,Run,,2178,5.39,198.0,4.114651203155518,2.7904953956604004,452.0,2024,2,36.3
963,963,10810589681,"Feb 20, 2024, 10:16:39 PM",Treino academia,Weight Training,,3673,0.0,180.0,0.0,0.0,420.0,2024,2,61.21666666666667
964,964,10829771107,"Feb 22, 2024, 10:39:36 PM",Caminhada de Aquecimento,Walk,,690,1.07,153.0,3.06449294090271,1.5522578954696655,110.0,2024,2,11.5
965,965,10829771164,"Feb 23, 2024, 10:27:25 PM",Treino academia,Weight Training,,2662,0.0,136.0,0.0,0.0,291.0,2024,2,44.36666666666667
966,966,10829771213,"Feb 22, 2024, 10:51:14 PM",Corrida na UFPE,Run,,2687,5.38,182.0,3.8887884616851807,2.757615566253662,347.0,2024,2,44.78333333333333
967,967,10844427780,"Feb 26, 2024, 10:20:17 PM",Treino academia,Weight Training,,3772,0.0,133.0,0.0,0.0,378.0,2024,2,62.86666666666667
968,968,10861522698,"Feb 28, 2024, 10:17:06 PM",Caminhada de Aquecimento,Walk,,1123,1.29,137.0,4.058834075927734,1.154292106628418,131.0,2024,2,18.716666666666665
969,969,10861522794,"Feb 28, 2024, 10:32:45 PM",Corrida na UFPE,Run,,2932,5.42,180.0,5.554662227630615,2.7305221557617188,294.0,2024,2,48.86666666666667
970,970,10873775662,"Mar 1, 2024, 10:38:25 PM",Caminhada de Aquecimento,Walk,,2122,2.71,144.0,3.1226072311401367,1.2808624505996704,197.0,2024,3,35.36666666666667
971,971,10873775864,"Mar 1, 2024, 11:01:14 PM",Corrida na UFPE,Run,,2408,5.38,189.0,3.595190048217773,2.722473621368408,426.0,2024,3,40.13333333333333
972,972,10895273628,"Mar 4, 2024, 10:07:08 PM",Treino academia,Weight Training,,3792,0.0,139.0,0.0,0.0,442.0,2024,3,63.2
973,973,10913657548,"Mar 7, 2024, 9:53:53 PM",Caminhada de Aquecimento,Walk,,968,1.36,163.0,9.905826568603516,1.4039876461029053,135.0,2024,3,16.133333333333333
974,974,10913657648,"Mar 7, 2024, 10:10:58 PM",Corrida na UFPE,Run,,3094,4.87,176.0,4.844024181365967,3.357429981231689,294.0,2024,3,51.56666666666667
975,975,10960886174,"Mar 10, 2024, 2:20:53 PM",Caminhada na UFPE,Walk,,2454,3.08,155.0,2.285018920898437,1.2558720111846924,295.0,2024,3,40.9
976,976,10960886212,"Mar 13, 2024, 10:05:07 PM",Treino academia,Weight Training,,3856,0.0,113.0,0.0,0.0,309.0,2024,3,64.26666666666667
977,977,10975390337,"Mar 15, 2024, 10:05:18 PM",Treino academia,Weight Training,,4956,0.0,178.0,0.0,0.0,597.0,2024,3,82.6
978,978,10975390374,"Mar 16, 2024, 10:09:57 PM",Caminhada de Aquecimento,Walk,,1274,2.02,156.0,2.7196297645568848,1.5898901224136353,195.0,2024,3,21.23333333333333
979,979,10975390409,"Mar 16, 2024, 10:31:26 PM",Corrida na UFPE,Run,,1996,4.4,180.0,4.562061309814453,2.875439167022705,343.0,2024,3,33.266666666666666
980,980,10992528573,"Mar 18, 2024, 10:12:13 PM",Caminhada de Aquecimento,Walk,,1089,1.02,134.0,2.4161415100097656,0.9391919374465942,89.0,2024,3,18.15
981,981,10992528760,"Mar 18, 2024, 10:26:14 PM",Corrida na UFPE,Run,,3312,5.32,189.0,3.395524978637696,2.461360454559326,458.0,2024,3,55.2
982,982,11007140554,"Mar 20, 2024, 9:54:44 PM",Treino academia,Weight Training,,3618,0.0,139.0,0.0,0.0,365.0,2024,3,60.3
983,983,11014157805,"Mar 21, 2024, 9:45:35 PM",Caminhada de Aquecimento,Walk,,653,1.05,131.0,3.175801515579224,1.6072696447372437,88.0,2024,3,10.883333333333333
984,984,11014157945,"Mar 21, 2024, 9:56:36 PM",Corrida na UFPE,Run,,2068,5.21,202.0,3.688196659088135,2.538540363311768,429.0,2024,3,34.46666666666667
985,985,11031437670,"Mar 24, 2024, 8:36:08 PM",Caminhada vespertina,Walk,,2190,3.44,,4.619999885559082,1.7088701725006104,300.8343200683594,2024,3,36.5
986,986,11041610065,"Mar 22, 2024, 9:49:50 PM",Treino academia,Weight Training,,4794,0.0,128.0,0.0,0.0,417.0,2024,3,79.9
987,987,11041610151,"Mar 25, 2024, 10:14:03 PM",Treino academia,Weight Training,,4294,0.0,131.0,0.0,0.0,424.0,2024,3,71.56666666666666
988,988,11054726746,"Mar 26, 2024, 10:35:01 PM",Treino academia,Weight Training,,3228,0.0,136.0,0.0,0.0,364.0,2024,3,53.8
989,989,11054727037,"Mar 27, 2024, 10:40:04 PM",Corrida na UFPE,Run,,1862,4.56,186.0,5.502195835113525,2.7803955078125,395.0,2024,3,31.03333333333333
990,990,11054727137,"Mar 27, 2024, 10:14:43 PM",Caminhada de Aquecimento,Walk,,1509,2.04,141.0,2.528540849685669,1.3513386249542236,176.0,2024,3,25.15
991,991,11087134874,"Mar 28, 2024, 10:45:37 PM",Treino academia,Weight Training,,3327,0.0,148.0,0.0,0.0,362.0,2024,3,55.45
992,992,11087134943,"Apr 1, 2024, 10:39:42 PM",Caminhada de Aquecimento,Walk,,595,1.0,135.0,4.177728176116943,1.682252049446106,78.0,2024,4,9.916666666666666
993,993,11087135047,"Apr 1, 2024, 10:49:44 PM",Corrida na UFPE,Run,,2145,5.18,188.0,5.769942760467529,2.595410346984864,476.0,2024,4,35.75
994,994,11100339119,"Apr 2, 2024, 9:56:01 PM",Treino academia,Weight Training,,3547,0.0,133.0,0.0,0.0,383.0,2024,4,59.11666666666667
995,995,11108802336,"Apr 4, 2024, 11:13:46 PM",Caminhada de Aquecimento,Walk,,607,1.0,142.0,2.434587240219116,1.6529541015625,67.0,2024,4,10.116666666666667
996,996,11108802774,"Apr 4, 2024, 11:23:59 PM",Corrida rÃÂ¡pida na UFPE,Run,,1644,4.19,137.0,3.9573609828948975,2.703861951828003,212.0,2024,4,27.4
997,997,11138624831,"Apr 6, 2024, 9:43:34 PM",Caminhada de Aquecimento,Walk,,1751,2.01,139.0,2.456912040710449,1.1478469371795654,187.0,2024,4,29.183333333333334
998,998,11138624853,"Apr 6, 2024, 10:04:25 PM",Corrida rÃÂ¡pida na UFPE,Run,,1152,3.14,184.0,4.574597358703613,2.93441128730774,254.0,2024,4,19.2
999,999,11138624866,"Apr 8, 2024, 9:41:07 PM",Treino academia,Weight Training,,3184,0.0,121.0,0.0,0.0,284.0,2024,4,53.06666666666667
1000,1000,11157205058,"Apr 10, 2024, 10:09:19 PM",Treino academia,Weight Training,,3236,0.0,126.0,0.0,0.0,326.0,2024,4,53.93333333333333
1001,1001,11202818926,"Apr 12, 2024, 9:27:35 PM",Treino academia,Weight Training,,4160,0.0,131.0,0.0,0.0,416.0,2024,4,69.33333333333333
1002,1002,11202818990,"Apr 13, 2024, 9:36:44 PM",Evening Walk,Walk,,1314,2.09,156.0,2.7619738578796387,1.6158720254898071,214.0,2024,4,21.9
1003,1003,11202819045,"Apr 13, 2024, 9:59:43 PM",Evening Run,Run,,1246,3.09,178.0,4.2329864501953125,2.7377212047576904,239.0,2024,4,20.766666666666666
1004,1004,11202819111,"Apr 15, 2024, 9:54:34 PM",Evening Walk,Walk,,2666,4.28,159.0,2.4307305812835693,1.6158639192581177,466.0,2024,4,44.43333333333333
1005,1005,11206782392,"Apr 17, 2024, 10:21:19 PM",Treino academia,Weight Training,,377,0.0,118.0,0.0,0.0,31.0,2024,4,6.283333333333333
1006,1006,11206782410,"Apr 17, 2024, 10:27:45 PM",Treino academia,Weight Training,,3672,0.0,122.0,0.0,0.0,327.0,2024,4,61.2
1007,1007,11216993729,"Apr 18, 2024, 10:01:35 PM",Evening Walk,Walk,,1337,2.0,153.0,2.56773328781128,1.592615842819214,195.0,2024,4,22.28333333333333
1008,1008,11216993847,"Apr 18, 2024, 10:24:02 PM",Evening Run,Run,,2169,5.33,194.0,4.85413932800293,2.802299976348877,431.0,2024,4,36.15
1009,1009,11257842876,"Apr 22, 2024, 10:23:21 PM",Treino academia,Weight Training,,1966,0.0,121.0,0.0,0.0,188.0,2024,4,32.766666666666666
1010,1010,11257842947,"Apr 22, 2024, 10:56:29 PM",Treino academia,Weight Training,,1219,0.0,126.0,0.0,0.0,128.0,2024,4,20.316666666666663
1011,1011,11257842975,"Apr 23, 2024, 10:09:59 PM",Treino academia,Weight Training,,4152,0.0,119.0,0.0,0.0,366.0,2024,4,69.2
1012,1012,11268494534,"Apr 25, 2024, 10:58:25 PM",Evening Walk,Walk,,1295,1.02,139.0,7.74855899810791,1.6777093410491943,86.0,2024,4,21.58333333333333
1013,1013,11268494702,"Apr 25, 2024, 11:11:39 PM",Evening Run,Run,,2377,5.1,187.0,3.777168273925781,2.625765562057495,461.0,2024,4,39.61666666666667
1014,1014,11271284589,"Apr 26, 2024, 10:04:39 PM",Treino academia,Weight Training,,3115,0.0,127.0,0.0,0.0,315.0,2024,4,51.91666666666666
1015,1015,11321909365,"Apr 29, 2024, 10:50:10 PM",Evening Walk,Walk,,778,1.15,138.0,3.450265884399414,1.512508749961853,113.0,2024,4,12.966666666666669
1016,1016,11321909519,"Apr 29, 2024, 11:03:15 PM",Evening Run,Run,,1756,4.15,188.0,3.5330114364624023,2.499035596847534,365.0,2024,4,29.266666666666666
1017,1017,11321909664,"May 1, 2024, 10:32:50 PM",Evening Walk,Walk,,1211,2.01,158.0,2.568295955657959,1.6599035263061523,206.0,2024,5,20.183333333333334
1018,1018,11321909706,"May 1, 2024, 10:53:15 PM",Evening Run,Run,,1572,4.28,189.0,4.287753105163574,2.8512182235717773,337.0,2024,5,26.2
1019,1019,11357452663,"May 3, 2024, 10:20:16 PM",Treino academia,Weight Training,,3658,0.0,124.0,0.0,0.0,344.0,2024,5,60.96666666666667
1020,1020,11357460937,"May 7, 2024, 10:44:42 PM",Evening Walk,Walk,,899,1.01,129.0,3.100105762481689,1.545823574066162,89.0,2024,5,14.983333333333333
1021,1021,11357461144,"May 7, 2024, 10:55:34 PM",Evening Run,Run,,2901,6.41,181.0,4.056646823883057,2.6988332271575928,529.0,2024,5,48.35
1022,1022,11379564288,"May 9, 2024, 10:59:54 PM",Evening Walk,Walk,,642,1.05,131.0,3.568645000457764,1.6447757482528689,89.0,2024,5,10.7
1023,1023,11379564547,"May 9, 2024, 11:10:42 PM",Evening Run,Run,,2076,5.36,178.0,4.431920528411865,2.790476560592652,398.0,2024,5,34.6
1024,1024,11380649106,"May 10, 2024, 10:22:57 PM",Treino academia,Weight Training,,3735,0.0,130.0,0.0,0.0,350.0,2024,5,62.25
1025,1025,11394659690,"May 12, 2024, 2:12:14 PM",Caminhada da hora do almoÃÂ§o,Hike,,3009,4.68,,2.947998046875,1.6590464115142822,408.2806091308594,2024,5,50.15
1026,1026,11408830140,"May 11, 2024, 8:14:27 PM",Afternoon Walk,Walk,,2180,2.85,171.0,2.518497943878174,1.5203372240066528,373.0,2024,5,36.333333333333336
1027,1027,11408830175,"May 13, 2024, 10:06:41 PM",Treino academia,Weight Training,,3807,0.0,120.0,0.0,0.0,348.0,2024,5,63.45
1028,1028,11423839217,"May 15, 2024, 10:07:43 PM",Treino academia,Weight Training,,3651,0.0,129.0,0.0,0.0,373.0,2024,5,60.85
1029,1029,11428424819,"May 16, 2024, 10:12:16 PM",Evening Walk,Walk,,748,1.09,137.0,5.579860687255859,1.52492094039917,89.0,2024,5,12.466666666666669
1030,1030,11428429670,"May 16, 2024, 10:24:51 PM",Evening Run,Run,,3304,6.41,186.0,3.8985884189605713,2.6873013973236084,527.0,2024,5,55.06666666666667
1031,1031,11468071942,"May 17, 2024, 10:25:15 PM",Treino academia,Weight Training,,3611,0.0,126.0,0.0,0.0,344.0,2024,5,60.18333333333333
1032,1032,11468071986,"May 21, 2024, 10:34:01 PM",Evening Walk,Walk,,675,1.03,126.0,4.623502731323242,1.5357705354690552,68.0,2024,5,11.25
1033,1033,11468072060,"May 21, 2024, 10:45:28 PM",Evening Run,Run,,4154,6.51,184.0,4.1881914138793945,2.738884449005127,519.0,2024,5,69.23333333333333
1034,1034,11479062546,"May 22, 2024, 10:21:29 PM",Treino academia,Weight Training,,3423,0.0,132.0,0.0,0.0,324.0,2024,5,57.05
1035,1035,11483044763,"May 23, 2024, 10:28:38 PM",Evening Walk,Walk,,1219,1.09,142.0,2.56790828704834,1.6000598669052124,102.0,2024,5,20.316666666666663
1036,1036,11483044902,"May 23, 2024, 10:40:33 PM",Evening Run,Run,,3312,6.44,185.0,9.1947603225708,2.751826763153076,523.0,2024,5,55.2
1037,1037,11489894024,"May 24, 2024, 10:01:01 PM",Treino academia,Weight Training,,4181,0.0,133.0,0.0,0.0,441.0,2024,5,69.68333333333334
1038,1038,11536548593,"May 27, 2024, 10:30:31 PM",Treino academia,Weight Training,,3810,0.0,118.0,0.0,0.0,331.0,2024,5,63.5
1039,1039,11536548667,"May 29, 2024, 10:36:12 PM",Treino academia,Weight Training,,4077,0.0,139.0,0.0,0.0,388.0,2024,5,67.95
1040,1040,11536548768,"May 30, 2024, 9:42:12 PM",Evening Walk,Walk,,721,1.03,148.0,3.2163732051849365,1.5672218799591064,120.0,2024,5,12.016666666666667
1041,1041,11536548859,"May 30, 2024, 9:55:19 PM",Evening Run,Run,,1384,3.28,190.0,3.491916418075561,2.779814004898072,251.0,2024,5,23.066666666666663
1042,1042,11536548915,"May 30, 2024, 10:18:34 PM",Evening Walk,Walk,,424,0.6,171.0,2.3014652729034424,1.47417950630188,86.0,2024,5,7.066666666666666
1043,1043,11567441030,"Jun 3, 2024, 9:43:15 PM",Treino academia,Weight Training,,3877,0.0,139.0,0.0,0.0,411.0,2024,6,64.61666666666666
1044,1044,11584255989,"Jun 4, 2024, 10:06:44 PM",Evening Walk,Walk,,624,1.08,129.0,3.716999530792236,1.779633641242981,74.0,2024,6,10.4
1045,1045,11584256068,"Jun 4, 2024, 10:17:27 PM",Evening Run,Run,,412,1.04,177.0,3.738247156143189,2.540728807449341,85.0,2024,6,6.866666666666666
1046,1046,11584256227,"Jun 4, 2024, 10:45:01 PM",Evening Run,Run,,1652,1.8,180.0,3.181718349456787,2.1083037853240967,183.0,2024,6,27.53333333333333
1047,1047,11592252876,"Jun 6, 2024, 10:32:32 PM",Treino academia,Workout,,4288,0.0,164.0,0.0,0.0,477.0,2024,6,71.46666666666667
1048,1048,11626356554,"Jun 9, 2024, 6:20:09 PM",Caminhada da tarde na UFPE,Walk,,2120,3.28,177.0,11.023611068725586,1.5485801696777344,320.0,2024,6,35.333333333333336
1049,1049,11626356692,"Jun 10, 2024, 10:23:38 PM",Treino academia,Weight Training,,4991,0.0,138.0,0.0,0.0,505.0,2024,6,83.18333333333334
1050,1050,11631311408,"Jun 11, 2024, 10:11:12 PM",Evening Run,Run,,3846,7.72,195.0,3.9628031253814697,2.7442641258239746,681.0,2024,6,64.1
1051,1051,11650210913,"Jun 13, 2024, 9:55:58 PM",Afternoon Workout,Workout,,1222,0.0,110.0,0.0,0.0,108.0,2024,6,20.366666666666667
1052,1052,11650211040,"Jun 13, 2024, 10:16:42 PM",Afternoon Workout,Workout,,2126,0.0,127.0,0.0,0.0,215.0,2024,6,35.43333333333333
1053,1053,11668738182,"Jun 16, 2024, 3:19:24 PM",Lunch Walk,Walk,,652,1.03,138.0,2.456713914871216,1.6177130937576294,86.0,2024,6,10.866666666666667
1054,1054,11668738327,"Jun 16, 2024, 3:30:26 PM",Lunch Run,Run,,2396,5.0,188.0,4.005472660064697,2.3002424240112305,533.0,2024,6,39.93333333333333
1055,1055,11677069975,"Jun 17, 2024, 10:41:07 PM",Evening Walk,Walk,,686,0.96,137.0,2.491178035736084,1.5526487827301023,101.0,2024,6,11.433333333333334
1056,1056,11677070279,"Jun 17, 2024, 10:52:41 PM",Evening Run,Run,,1807,4.54,187.0,4.177655220031738,2.6018059253692627,408.0,2024,6,30.116666666666667
1057,1057,11677070316,"Jun 17, 2024, 11:23:18 PM",Evening Walk,Walk,,664,1.01,176.0,6.368400573730469,1.7238595485687256,126.0,2024,6,11.066666666666666
1058,1058,11685660396,"Jun 18, 2024, 10:16:05 PM",Afternoon Workout,Workout,,3593,0.0,175.0,0.0,0.0,,2024,6,59.88333333333333
1059,1059,11731529499,"Jun 20, 2024, 3:50:56 PM",Morning Workout,Workout,,3193,0.0,126.0,0.0,0.0,,2024,6,53.21666666666667
1060,1060,11731529551,"Jun 24, 2024, 9:37:06 PM",Evening Walk,Walk,,982,1.12,131.0,7.863224029541016,1.596727967262268,98.47987365722656,2024,6,16.366666666666667
1061,1061,11731529666,"Jun 24, 2024, 9:49:20 PM",Evening Run,Run,,1828,4.68,180.0,4.170971393585205,2.631627559661865,409.103271484375,2024,6,30.466666666666665
1062,1062,11748358259,"Jun 25, 2024, 10:57:47 PM",Afternoon Workout,Workout,,7046,0.0,120.0,0.0,0.0,397.0,2024,6,117.43333333333334
1063,1063,11748358263,"Jun 26, 2024, 10:46:51 PM",Evening Walk,Walk,,1589,2.05,129.0,2.414987802505493,1.5418890714645386,180.0,2024,6,26.48333333333333
1064,1064,11748358515,"Jun 26, 2024, 11:09:27 PM",Evening Run,Run,,1844,4.52,183.0,3.670996904373169,2.466146230697632,401.0,2024,6,30.73333333333333
1065,1065,11756365220,"Jun 27, 2024, 9:55:20 PM",Afternoon Workout,Workout,,3435,0.0,139.0,0.0,0.0,405.0,2024,6,57.25
1066,1066,11776561024,"Jun 30, 2024, 2:13:49 PM",Lunch Walk,Walk,,190,0.18,112.0,1.9031294584274288,1.0927815437316897,18.0,2024,6,3.1666666666666665
1067,1067,11776561463,"Jun 30, 2024, 2:29:31 PM",Lunch Walk,Walk,,718,1.12,133.0,3.7133986949920654,1.5946807861328125,78.0,2024,6,11.966666666666669
1068,1068,11776562008,"Jun 30, 2024, 2:43:39 PM",Lunch Run,Run,,1844,4.46,183.0,3.965558290481568,2.447908878326416,405.0,2024,6,30.73333333333333
1069,1069,11811122503,"Jul 1, 2024, 11:10:16 PM",Afternoon Workout,Workout,,3218,0.0,147.0,0.0,0.0,326.0,2024,7,53.63333333333333
1070,1070,11811122514,"Jul 4, 2024, 10:11:49 PM",Evening Walk,Walk,,1614,2.1,135.0,8.551996231079102,1.685284972190857,156.0,2024,7,26.9
1071,1071,11811122607,"Jul 4, 2024, 10:34:54 PM",Evening Run,Run,,2536,4.99,189.0,5.173280715942383,2.4894790649414062,406.0,2024,7,42.266666666666666
1072,1072,11849691188,"Jul 5, 2024, 9:46:58 PM",Afternoon Workout,Workout,,3871,0.0,131.0,0.0,0.0,405.0,2024,7,64.51666666666667
1073,1073,11850129875,"Jul 9, 2024, 10:24:30 PM",Evening Walk,Walk,,706,1.09,131.0,2.295259714126587,1.6039800643920898,89.0,2024,7,11.766666666666667
1074,1074,11850130028,"Jul 9, 2024, 10:36:31 PM",Evening Run,Run,,2545,2.74,177.0,3.267364978790283,5.87352180480957,92.0,2024,7,42.41666666666666
1075,1075,11866611609,"Jul 10, 2024, 10:06:05 PM",Afternoon Workout,Workout,,3920,0.0,127.0,0.0,0.0,391.0,2024,7,65.33333333333333
1076,1076,11866611726,"Jul 11, 2024, 10:25:29 PM",Evening Walk,Walk,,1017,1.52,132.0,2.9690511226654053,1.5016865730285645,139.0,2024,7,16.95
1077,1077,11866611855,"Jul 11, 2024, 10:42:33 PM",Evening Run,Run,,2028,5.02,183.0,4.340822696685791,2.505793809890747,412.0,2024,7,33.8
1078,1078,11873634081,"Jul 12, 2024, 10:52:45 PM",Afternoon Workout,Workout,,5253,0.0,167.0,0.0,0.0,639.0,2024,7,87.55
1079,1079,11882240547,"Jul 13, 2024, 9:55:01 PM",Evening Walk,Walk,,696,1.07,134.0,4.068967342376709,1.5413793325424194,102.0,2024,7,11.6
1080,1080,11882240627,"Jul 13, 2024, 10:06:49 PM",Evening Run,Run,,3311,7.5,183.0,4.57486629486084,2.286536693572998,682.0,2024,7,55.18333333333333
1081,1081,11905694272,"Jul 16, 2024, 9:00:48 PM",Evening Walk,Walk,,676,1.05,129.0,2.918042659759521,1.6064963340759275,91.0,2024,7,11.266666666666667
1082,1082,11905694465,"Jul 16, 2024, 9:13:11 PM",Evening Run,Run,,1874,5.0,191.0,4.343155384063721,2.6789469718933105,407.0,2024,7,31.23333333333333
1083,1083,11923826952,"Jul 17, 2024, 10:37:34 PM",Afternoon Workout,Workout,,535,0.0,134.0,0.0,0.0,62.0,2024,7,8.916666666666666
